1.795925555008734964e-01,5.884461208350027367e-02
1.818206554923471607e-01,5.939611436351106832e-02
1.840568105591938730e-01,5.994545747704546623e-02
1.863010292614337704e-01,6.049262478596263704e-02
1.885533200443505475e-01,6.103760025737031691e-02
1.908136912381185324e-01,6.158036845945973753e-02
1.930821510574370903e-01,6.212091455666882839e-02
1.953587076011750190e-01,6.265922430484932582e-02
1.976433688520203846e-01,6.319528404585783576e-02
1.999361426761430138e-01,6.372908070274842240e-02
2.022370368228602056e-01,6.426060177370676585e-02
2.045460589243170979e-01,6.478983532673153467e-02
2.068632164951695884e-01,6.531676999363321412e-02
2.091885169322807991e-01,6.584139496399911418e-02
2.115219675144225375e-01,6.636369997899015105e-02
2.138635754019873048e-01,6.688367532472774823e-02
2.162133476367087415e-01,6.740131182626706019e-02
2.185712911413900672e-01,6.791660084058402658e-02
2.209374127196422899e-01,6.842953425001568890e-02
2.233117190556308529e-01,6.894010445493858885e-02
2.256942167138296096e-01,6.944830436726964762e-02
2.280849121387866774e-01,6.995412740288131648e-02
2.304838116548959537e-01,7.045756747460553415e-02
2.328909214661801785e-01,7.095861898496372278e-02
2.353062476560796590e-01,7.145727681806894604e-02
2.377297961872554266e-01,7.195353633310404284e-02
2.401615729013935052e-01,7.244739335593326779e-02
2.426015835190267200e-01,7.293884417166318634e-02
2.450498336393582832e-01,7.342788551667150942e-02
2.475063287400993683e-01,7.391451457136248571e-02
2.499710741773127909e-01,7.439872895149345078e-02
2.524440751852677911e-01,7.488052670091330243e-02
2.549253368763022554e-01,7.535990628308257555e-02
2.574148642406952625e-01,7.583686657342465776e-02
2.599126621465486231e-01,7.631140685088427800e-02
2.624187353396767453e-01,7.678352679022770744e-02
2.649330884435070477e-01,7.725322645346820172e-02
2.674557259589883662e-01,7.772050628220882051e-02
2.699866522645096856e-01,7.818536708906687061e-02
2.725258716158274197e-01,7.864781004953030896e-02
2.750733881460017960e-01,7.910783669422613573e-02
2.776292058653444528e-01,7.956544889976567558e-02
2.801933286613721430e-01,8.002064888174370560e-02
2.827657602987732055e-01,8.047343918544069830e-02
2.853465044193804756e-01,8.092382267826027376e-02
2.879355645421566301e-01,8.137180254117115652e-02
2.905329440631860827e-01,8.181738226101911704e-02
2.931386462556779815e-01,8.226056562157688101e-02
2.957526742699788658e-01,8.270135669610532980e-02
2.983750311335939820e-01,8.313975983879937082e-02
3.010057197512184812e-01,8.357577967683942066e-02
3.036447429047781643e-01,8.400942110189220380e-02
3.062921032534804411e-01,8.444068926271805497e-02
3.089478033338738383e-01,8.486958955671977667e-02
3.116118455599172776e-01,8.529612762173360840e-02
3.142842322230603447e-01,8.572030932817333027e-02
3.169649654923319959e-01,8.614214077137975767e-02
3.196540474144385913e-01,8.656162826319530046e-02
3.223514799138736953e-01,8.697877832436362588e-02
3.250572647930346504e-01,8.739359767648362254e-02
3.277714037323521401e-01,8.780609323435878411e-02
3.304938982904273015e-01,8.821627209818785897e-02
3.332247499041792738e-01,8.862414154527080423e-02
3.359639598890030721e-01,8.902970902316573176e-02
3.387115294389371201e-01,8.943298214136745361e-02
3.414674596268405526e-01,8.983396866371075318e-02
3.442317514045805105e-01,9.023267650081914781e-02
3.470044056032295376e-01,9.062911370290027691e-02
3.497854229332727494e-01,9.102328845145014891e-02
3.525748039848261017e-01,9.141520905217581650e-02
3.553725492278625442e-01,9.180488392750996152e-02
3.581786590124510505e-01,9.219232160903764739e-02
3.609931335690033105e-01,9.257753073019549250e-02
3.638159730085326338e-01,9.296052001864482661e-02
3.666471773229210696e-01,9.334129828919411620e-02
3.694867463851988498e-01,9.371987443606707990e-02
3.723346799498328252e-01,9.409625742622614031e-02
3.751909776530251150e-01,9.447045629110349674e-02
3.780556390130234146e-01,9.484248012031216979e-02
3.809286634304396291e-01,9.521233805380593940e-02
3.838100501885817195e-01,9.558003927470103134e-02
3.866997984537932087e-01,9.594559300210785124e-02
3.895979072758052331e-01,9.630900848397573599e-02
3.925043755880984753e-01,9.667029498979955171e-02
3.954192022082753111e-01,9.702946180309594826e-02
3.983423858384437244e-01,9.738651821467139702e-02
4.012739250656104373e-01,9.774147351506072556e-02
4.042138183620866965e-01,9.809433698757091813e-02
4.071620640859028306e-01,9.844511790041667043e-02
4.101186604812359082e-01,9.879382550017287712e-02
4.130836056788459443e-01,9.914046900386055960e-02
4.160568976965252075e-01,9.948505759210353461e-02
4.190385344395574085e-01,9.982760040125798762e-02
4.220285137011884347e-01,1.001681065164497786e-01
4.250268331631072982e-01,1.005065849636605918e-01
4.280334903959412962e-01,1.008430447026694016e-01
4.310484828597571649e-01,1.011774946189511193e-01
4.340718079045802202e-01,1.015099435164487363e-01
4.371034627709187159e-01,1.018404001097543282e-01
4.401434445903038561e-01,1.021688730159261288e-01
4.431917503858404661e-01,1.024953707472253672e-01
4.462483770727674326e-01,1.028199017023320311e-01
4.493133214590326885e-01,1.031424741589231225e-01
4.523865802458785224e-01,1.034630962649884384e-01
4.554681500284383233e-01,1.037817760306005838e-01
4.585580272963466486e-01,1.040985213193888065e-01
4.616562084343605044e-01,1.044133398398071344e-01
4.647626897229926168e-01,1.047262391364278677e-01
4.678774673391585814e-01,1.050372265807429928e-01
4.710005373568335596e-01,1.053463093620300300e-01
4.741318957477241858e-01,1.056534944780912338e-01
4.772715383819514656e-01,1.059587887253096578e-01
4.804194610287465528e-01,1.062621986891727349e-01
4.835756593571602924e-01,1.065637307335692840e-01
4.867401289367839778e-01,1.068633909912183461e-01
4.899128652384846516e-01,1.071611853522394658e-01
4.930938636351522852e-01,1.074571194537100594e-01
4.962831194024616144e-01,1.077511986678717365e-01
4.994806277196457422e-01,1.080434280910237410e-01
5.026863836702843980e-01,1.083338125310577271e-01
5.059003822431051844e-01,1.086223564953378296e-01
5.091226183327995924e-01,1.089090641777075430e-01
5.123530867408507827e-01,1.091939394452890177e-01
5.155917821763782438e-01,1.094769858249684952e-01
5.188386992569941070e-01,1.097582064886235276e-01
5.220938325096753374e-01,1.100376042387689879e-01
5.253571763716502474e-01,1.103151814933642783e-01
5.286287251912982210e-01,1.105909402693793508e-01
5.319084732290673134e-01,1.108648821667792689e-01
5.351964146584027304e-01,1.111370083508605444e-01
5.384925435666945148e-01,1.114073195346542700e-01
5.417968539562376673e-01,1.116758159598547351e-01
5.451093397452095868e-01,1.119424973777196769e-01
5.484299947686614995e-01,1.122073630284836920e-01
5.517588127795283182e-01,1.124704116199940623e-01
5.550957874496513789e-01,1.127316413057874583e-01
5.584409123708206080e-01,1.129910496615727233e-01
5.617941810558311211e-01,1.132486336611164546e-01
5.651555869395578080e-01,1.135043896506034988e-01
5.685251233800454607e-01,1.137583133221191367e-01
5.719027836596181080e-01,1.140103996855179463e-01
5.752885609860034499e-01,1.142606430390790268e-01
5.786824484934778301e-01,1.145090369389966667e-01
5.820844392440251980e-01,1.147555741665419043e-01
5.854945262285193852e-01,1.150002466945812540e-01
5.889127023679190387e-01,1.152430456514073609e-01
5.923389605144870895e-01,1.154839612835056178e-01
5.957732934530233226e-01,1.157229829157715023e-01
5.992156939021224815e-01,1.159600989100364188e-01
6.026661545154454735e-01,1.161952966210332699e-01
6.061246678830166656e-01,1.164285623503842626e-01
6.095912265325365009e-01,1.166598812977393679e-01
6.130658229307165419e-01,1.168892375094404690e-01
6.165484494846363850e-01,1.171166138242288601e-01
6.200390985431198931e-01,1.173419918161379139e-01
6.235377623981337436e-01,1.175653517338377391e-01
6.270444332862079584e-01,1.177866724370364437e-01
6.305591033898785280e-01,1.180059313286944411e-01
6.340817648391523509e-01,1.182231042838677582e-01
6.376124097129962642e-01,1.184381655741742201e-01
6.411510300408471696e-01,1.186510877879334430e-01
6.446976178041492478e-01,1.188618417455520743e-01
6.482521649379113793e-01,1.190703964102952789e-01
6.518146633322938754e-01,1.192767187933135853e-01
6.553851048342157481e-01,1.194807738599393682e-01
6.589634812489906235e-01,1.196825243898993474e-01
6.625497843419874133e-01,1.198819309315454218e-01
6.661440058403178544e-01,1.200789516153677045e-01
6.697461374345501373e-01,1.202735420604729433e-01
6.733561707804516239e-01,1.204656552337503433e-01
6.769740975007583206e-01,1.206552413068879559e-01
6.805999091869729956e-01,1.208422475052379486e-01
6.842335974011930499e-01,1.210266179468582892e-01
6.878751536779679210e-01,1.212082934724250383e-01
6.915245695261857950e-01,1.213872114638722133e-01
6.951818364309916287e-01,1.215633056523197780e-01
6.988469458557382552e-01,1.217365059141638228e-01
7.025198892439665777e-01,1.219067380547454171e-01
7.062006580214212903e-01,1.220739235781142101e-01
7.098892435980976856e-01,1.222379794434682865e-01
7.135856373703246547e-01,1.223988178062520304e-01
7.172898307228809944e-01,1.225563457435583925e-01
7.210018150311481300e-01,1.227104649628953242e-01
7.247215816632988084e-01,1.228610717463840402e-01
7.284491219825215413e-01,1.230080553602801025e-01
7.321844273492866817e-01,1.231513002351265484e-01
7.359274891236458060e-01,1.232906835462779516e-01
7.396782986675758398e-01,1.234260737232167615e-01
7.434368473473598193e-01,1.235573345208943463e-01
7.472031265360103980e-01,1.236843198551229039e-01
7.509771276157356512e-01,1.238068757147158527e-01
7.547588419804479587e-01,1.239248392104857488e-01
7.585482610383158519e-01,1.240380380740271071e-01
7.623453762143624912e-01,1.241462901330066537e-01
7.661501789531095508e-01,1.242494027638186421e-01
7.699626607212682883e-01,1.243471723223137232e-01
7.737828130104782431e-01,1.244393835541843935e-01
7.776106273400965607e-01,1.245258089874853452e-01
7.814460952600370547e-01,1.246062083105943102e-01
7.852892083536608947e-01,1.246803277401396931e-01
7.891399582407209179e-01,1.247478993847326023e-01
7.929983365803592310e-01,1.248086406127324050e-01
7.968643350741603237e-01,1.248622534335212392e-01
8.007379454692631349e-01,1.249084239059907869e-01
8.046191595615272973e-01,1.249468215902784507e-01
8.085079691987637762e-01,1.249770990633094214e-01
8.124043662840217950e-01,1.249988915247316479e-01
8.163083427789425972e-01,1.250118165254596181e-01
8.202198907071749368e-01,1.250154738597690218e-01
8.241390021578565150e-01,1.250094456719075542e-01
8.280656692891641413e-01,1.249932968400368216e-01
8.319998843319309501e-01,1.249665757167766067e-01
8.359416395933370048e-01,1.249288153242337773e-01
8.398909274606705111e-01,1.248795351243795759e-01
8.438477404051645259e-01,1.248182435183445016e-01
8.478120709859098270e-01,1.247444412619176241e-01
8.517839118538472754e-01,1.246576260342407427e-01
8.557632557558390030e-01,1.245572984549341844e-01
8.597500955388239774e-01,1.244429699199578465e-01
8.637444241540571666e-01,1.243141727217939585e-01
8.677462346614361888e-01,1.241704730420004621e-01
8.717555202339186682e-01,1.240114875606443817e-01
8.757722741620290741e-01,1.238369046305128618e-01
8.797964898584614835e-01,1.236465112285262680e-01
8.838281608627802655e-01,1.234402272449251631e-01
8.878672808462171329e-01,1.232181491324462891e-01
8.919138436165736650e-01,1.229806044348083494e-01
8.959678431232283025e-01,1.227282261306545663e-01
9.000292734622491464e-01,1.224620394981285748e-01
9.040981288816215544e-01,1.221835816356023757e-01
9.081744037865875363e-01,1.218950524270797642e-01
9.122580927451025001e-01,1.215995117050248514e-01
9.163491904934149002e-01,1.213011377315915684e-01
9.204476919417676761e-01,1.210055689819595770e-01
9.245535921802293666e-01,1.207203605963759613e-01
9.286668864846563398e-01,1.204556010191102089e-01
9.327875703227904713e-01,1.202247561328177450e-01
9.369156393604951560e-01,1.200458426662217998e-01
9.410510894681372029e-01,1.199430879525629212e-01
9.451939167271130593e-01,1.199493258303662435e-01
9.493441174365319091e-01,1.201095367683071014e-01
9.535016881200502059e-01,1.204862227867997265e-01
9.576666255328717403e-01,1.211678318345605077e-01
9.618389266689116868e-01,1.222824680322512902e-01
9.660185887681339567e-01,1.240212304246348929e-01
9.702056093240623014e-01,1.266801923412681774e-01
9.743999860914769329e-01,1.307412354986785819e-01
9.786017170942979959e-01,1.370419906647774300e-01
9.828108006336586655e-01,1.471774624426794298e-01
9.870272352961853013e-01,1.646202464197135396e-01
9.912510199624761098e-01,1.987636357102577633e-01
9.954821538157985206e-01,2.886083137151903011e-01
